,Match name,Team name,Batsman name,Runs,Balls,4s,6s,Strike rate
1814,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Nitish Rana,22,17,2,0,129.41
1815,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Andre Russell,10,10,0,1,100.00
1816,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Rinku Singh,16,18,0,1,88.88
1817,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Shardul Thakur,1,2,0,0,50.00
1818,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Anukul Roy,6,6,0,0,100.00
1819,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Sunil Narine,6,5,1,0,120.00
1820,Kolkata Knight Riders Vs Rajasthan Royals,Rajasthan Royals,Yashasvi Jaiswal,98,47,12,5,208.51
1821,Kolkata Knight Riders Vs Rajasthan Royals,Rajasthan Royals,Jos Buttler,0,3,0,0,0.00
1822,Kolkata Knight Riders Vs Rajasthan Royals,Rajasthan Royals,Sanju Samson,48,29,2,5,165.51
1823,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Ishan Kishan,31,20,4,1,155.00
1824,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Rohit Sharma,29,18,3,2,161.11
1825,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Suryakumar Yadav,103,49,11,6,210.20
1826,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Nehal Wadhera,15,7,1,1,214.28
1827,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Vishnu Vinod,30,20,2,2,150.00
1828,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Tim David,5,3,1,0,166.66
1829,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Cameron Green,3,3,0,0,100.00
1830,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Wriddhiman Saha,2,5,0,0,40.00
1831,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Shubman Gill,6,9,0,0,66.66
1832,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Hardik Pandya,4,3,1,0,133.33
1833,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Vijay Shankar,29,14,6,0,207.14
1834,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,David Miller,41,26,4,2,157.69
1835,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Abhinav Manohar,2,3,0,0,66.66
1836,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Rahul Tewatia,14,13,1,0,107.69
1837,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Rashid Khan,79,32,3,10,246.87
1838,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Noor Ahmad,1,3,0,0,33.33
1839,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Alzarri Joseph,7,12,1,0,58.33
1840,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Anmolpreet Singh,36,27,7,0,133.33
1841,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Abhishek Sharma,7,5,1,0,140.00
1842,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Rahul Tripathi,20,13,4,0,153.84
1843,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Aiden Markram,28,20,2,1,140.00
1844,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Heinrich Klaasen,47,29,3,3,162.06
1845,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Glenn Phillips,0,1,0,0,0.00
1846,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Abdul Samad,37,25,1,4,148.00
1847,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Bhuvneshwar Kumar,2,1,0,0,200.00
1848,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Kyle Mayers,2,14,0,0,14.28
1849,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Quinton de Kock,29,19,3,1,152.63
1850,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Prerak Mankad,64,45,7,2,142.22
1851,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Marcus Stoinis,40,25,2,3,160.00
1852,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Nicholas Pooran,44,13,3,4,338.46
1853,Punjab Kings Vs Delhi Capitals,Punjab Kings,Prabhsimran Singh,103,65,10,6,158.46
1854,Punjab Kings Vs Delhi Capitals,Punjab Kings,Shikhar Dhawan,7,5,0,1,140.00
1855,Punjab Kings Vs Delhi Capitals,Punjab Kings,Liam Livingstone,4,5,1,0,80.00
1856,Punjab Kings Vs Delhi Capitals,Punjab Kings,Jitesh Sharma,5,5,1,0,100.00
1857,Punjab Kings Vs Delhi Capitals,Punjab Kings,Sam Curran,20,24,1,0,83.33
1858,Punjab Kings Vs Delhi Capitals,Punjab Kings,Harpreet Brar,2,5,0,0,40.00
1859,Punjab Kings Vs Delhi Capitals,Punjab Kings,M Shahrukh Khan,2,4,0,0,50.00
1860,Punjab Kings Vs Delhi Capitals,Punjab Kings,Sikandar Raza,11,7,0,1,157.14
1861,Punjab Kings Vs Delhi Capitals,Punjab Kings,Rishi Dhawan,0,0,0,0,-
1862,Punjab Kings Vs Delhi Capitals,Delhi Capitals,David Warner,54,27,10,1,200.00
1863,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Phil Salt,21,17,3,0,123.52
1864,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Mitchell Marsh,3,4,0,0,75.00
1865,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Rilee Rossouw,5,5,1,0,100.00
1866,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Axar Patel,1,2,0,0,50.00
1867,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Manish Pandey,0,3,0,0,0.00
1868,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Aman Hakim Khan,16,18,1,1,88.88
1869,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Praveen Dubey,16,20,2,0,80.00
1870,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Kuldeep Yadav,10,17,0,0,58.82
1871,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Mukesh Kumar,6,7,0,0,85.71
1872,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Virat Kohli,18,19,1,0,94.73
1873,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Faf du Plessis,55,44,3,2,125.00
1874,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Glenn Maxwell,54,33,5,3,163.63
1875,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Mahipal Lomror,1,2,0,0,50.00
1876,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Dinesh Karthik,0,2,0,0,0.00
1877,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Michael Bracewell,9,9,0,0,100.00
1878,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Anuj Rawat,29,11,3,2,263.63
1879,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Yashasvi Jaiswal,0,2,0,0,0.00
1880,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Jos Buttler,0,2,0,0,0.00
1881,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Sanju Samson,4,5,1,0,80.00
1882,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Joe Root,10,15,1,0,66.66
1883,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Devdutt Padikkal,4,4,1,0,100.00
1884,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Shimron Hetmyer,35,19,1,4,184.21
1885,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Dhruv Jurel,1,7,0,0,14.28
1886,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Ravichandran Ashwin,0,0,0,0,-
1887,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Adam Zampa,2,6,0,0,33.33
1888,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Sandeep Sharma,0,1,0,0,0.00
1889,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,KM Asif,0,2,0,0,0.00
1890,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Ruturaj Gaikwad,17,13,2,0,130.76
1891,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Devon Conway,30,28,3,0,107.14
1892,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Ajinkya Rahane,16,11,1,1,145.45
1893,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Ambati Rayudu,4,7,0,0,57.14
1894,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Shivam Dube,48,34,1,3,141.17
1895,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Moeen Ali,1,2,0,0,50.00
1896,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,Ravindra Jadeja,20,24,0,1,83.33
1897,Chennai Super Kings Vs Kolkata Knight Riders,Chennai Super Kings,MS Dhoni,2,3,0,0,66.66
1898,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Jason Roy,12,15,1,0,80.00
1899,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Rahmanullah Gurbaz,1,4,0,0,25.00
1900,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Venkatesh Iyer,9,4,2,0,225.00
1901,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Nitish Rana,57,44,6,1,129.54
1902,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Rinku Singh,54,43,4,3,125.58
1903,Chennai Super Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,2,2,0,0,100.00
1904,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Wriddhiman Saha,0,3,0,0,0.00
1905,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Shubman Gill,101,58,13,1,174.13
1906,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Sai Sudharsan,47,36,6,1,130.55
1907,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Hardik Pandya,8,6,1,0,133.33
1908,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,David Miller,7,5,1,0,140.00
1909,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Rahul Tewatia,3,3,0,0,100.00
1910,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Dasun Shanaka,9,7,1,0,128.57
1911,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Rashid Khan,0,1,0,0,0.00
1912,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Noor Ahmad,0,1,0,0,0.00
1913,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Mohammed Shami,0,1,0,0,0.00
1914,Gujarat Titans Vs Sunrisers Hyderabad,Gujarat Titans,Mohit Sharma,0,1,0,0,0.00
1915,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Anmolpreet Singh,5,4,1,0,125.00
1916,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abhishek Sharma,5,5,1,0,100.00
1917,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Aiden Markram,10,10,1,0,100.00
1918,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Rahul Tripathi,1,2,0,0,50.00
1919,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Heinrich Klaasen,64,44,4,3,145.45
1920,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Sanvir Singh,7,6,0,1,116.66
1921,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abdul Samad,4,3,1,0,133.33
1922,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Marco Jansen,3,6,0,0,50.00
1923,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Bhuvneshwar Kumar,27,26,3,0,103.84
1924,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Mayank Markande,18,9,2,1,200.00
1925,Gujarat Titans Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Fazalhaq Farooqi,1,5,0,0,20.00
1926,Lucknow Super Giants Vs Mumbai Indians,Lucknow Super Giants,Deepak Hooda,5,7,0,0,71.42
1927,Lucknow Super Giants Vs Mumbai Indians,Lucknow Super Giants,Quinton de Kock,16,15,0,2,106.66
1928,Lucknow Super Giants Vs Mumbai Indians,Lucknow Super Giants,Prerak Mankad,0,1,0,0,0.00
1929,Lucknow Super Giants Vs Mumbai Indians,Lucknow Super Giants,Krunal Pandya,49,42,1,1,116.66
1930,Lucknow Super Giants Vs Mumbai Indians,Lucknow Super Giants,Marcus Stoinis,89,47,4,8,189.36
1931,Lucknow Super Giants Vs Mumbai Indians,Lucknow Super Giants,Nicholas Pooran,8,8,1,0,100.00
1932,Lucknow Super Giants Vs Mumbai Indians,Mumbai Indians,Ishan Kishan,59,39,8,1,151.28
1933,Lucknow Super Giants Vs Mumbai Indians,Mumbai Indians,Rohit Sharma,37,25,1,3,148.00
1934,Lucknow Super Giants Vs Mumbai Indians,Mumbai Indians,Suryakumar Yadav,7,9,0,0,77.77
1935,Lucknow Super Giants Vs Mumbai Indians,Mumbai Indians,Nehal Wadhera,16,20,2,0,80.00
1936,Lucknow Super Giants Vs Mumbai Indians,Mumbai Indians,Tim David,32,19,1,3,168.42
1937,Lucknow Super Giants Vs Mumbai Indians,Mumbai Indians,Vishnu Vinod,2,4,0,0,50.00
1938,Lucknow Super Giants Vs Mumbai Indians,Mumbai Indians,Cameron Green,4,6,0,0,66.66
1939,Delhi Capitals Vs Punjab Kings,Delhi Capitals,David Warner,46,31,5,2,148.38
1940,Delhi Capitals Vs Punjab Kings,Delhi Capitals,Prithvi Shaw,54,38,7,1,142.10
1941,Delhi Capitals Vs Punjab Kings,Delhi Capitals,Rilee Rossouw,82,37,6,6,221.62
1942,Delhi Capitals Vs Punjab Kings,Delhi Capitals,Phil Salt,26,14,2,2,185.71
1943,Delhi Capitals Vs Punjab Kings,Punjab Kings,Prabhsimran Singh,22,19,4,0,115.78
1944,Delhi Capitals Vs Punjab Kings,Punjab Kings,Shikhar Dhawan,0,1,0,0,0.00
1945,Delhi Capitals Vs Punjab Kings,Punjab Kings,Atharva Taide,55,42,5,2,130.95
1946,Delhi Capitals Vs Punjab Kings,Punjab Kings,Liam Livingstone,94,48,5,9,195.83
1947,Delhi Capitals Vs Punjab Kings,Punjab Kings,Jitesh Sharma,0,3,0,0,0.00
1948,Delhi Capitals Vs Punjab Kings,Punjab Kings,M Shahrukh Khan,6,3,0,1,200.00
1949,Delhi Capitals Vs Punjab Kings,Punjab Kings,Sam Curran,11,5,1,1,220.00
1950,Delhi Capitals Vs Punjab Kings,Punjab Kings,Harpreet Brar,0,1,0,0,0.00
1951,Delhi Capitals Vs Punjab Kings,Punjab Kings,Rahul Chahar,0,0,0,0,-
1952,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Abhishek Sharma,11,14,2,0,78.57
1953,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Rahul Tripathi,15,12,2,1,125.00
1954,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Aiden Markram,18,20,0,0,90.00
1955,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Heinrich Klaasen,104,51,8,6,203.92
1956,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Harry Brook,27,19,2,1,142.10
1957,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Glenn Phillips,5,4,1,0,125.00
1958,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,100,63,12,4,158.73
1959,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Faf du Plessis,71,47,7,2,151.06
1960,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Glenn Maxwell,5,3,1,0,166.66
1961,Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Michael Bracewell,4,4,0,0,100.00
1962,Punjab Kings Vs Rajasthan Royals,Punjab Kings,Prabhsimran Singh,2,2,0,0,100.00
1963,Punjab Kings Vs Rajasthan Royals,Punjab Kings,Shikhar Dhawan,17,12,2,1,141.66
1964,Punjab Kings Vs Rajasthan Royals,Punjab Kings,Atharva Taide,19,12,3,1,158.33
1965,Punjab Kings Vs Rajasthan Royals,Punjab Kings,Liam Livingstone,9,13,1,0,69.23
1966,Punjab Kings Vs Rajasthan Royals,Punjab Kings,Sam Curran,49,31,4,2,158.06
1967,Punjab Kings Vs Rajasthan Royals,Punjab Kings,Jitesh Sharma,44,28,3,3,157.14
1968,Punjab Kings Vs Rajasthan Royals,Punjab Kings,M Shahrukh Khan,41,23,4,2,178.26
1969,Punjab Kings Vs Rajasthan Royals,Rajasthan Royals,Yashasvi Jaiswal,50,36,8,0,138.88
1970,Punjab Kings Vs Rajasthan Royals,Rajasthan Royals,Jos Buttler,0,4,0,0,0.00
1971,Punjab Kings Vs Rajasthan Royals,Rajasthan Royals,Devdutt Padikkal,51,30,5,3,170.00
1972,Punjab Kings Vs Rajasthan Royals,Rajasthan Royals,Sanju Samson,2,3,0,0,66.66
1973,Punjab Kings Vs Rajasthan Royals,Rajasthan Royals,Shimron Hetmyer,46,28,4,3,164.28
1974,Punjab Kings Vs Rajasthan Royals,Rajasthan Royals,Riyan Parag,20,12,1,2,166.66
1975,Punjab Kings Vs Rajasthan Royals,Rajasthan Royals,Dhruv Jurel,10,4,0,1,250.00
1976,Punjab Kings Vs Rajasthan Royals,Rajasthan Royals,Trent Boult,1,2,0,0,50.00
1977,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Ruturaj Gaikwad,79,50,3,7,158.00
1978,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Devon Conway,87,52,11,3,167.30
1979,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Shivam Dube,22,9,0,3,244.44
1980,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,MS Dhoni,5,4,0,0,125.00
1981,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Ravindra Jadeja,20,7,3,1,285.71
1982,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Prithvi Shaw,5,7,1,0,71.42
1983,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,David Warner,86,58,7,5,148.27
1984,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Phil Salt,3,6,0,0,50.00
1985,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Rilee Rossouw,0,1,0,0,0.00
1986,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Yash Dhull,13,15,1,0,86.66
1987,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Axar Patel,15,8,1,1,187.50
1988,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Aman Hakim Khan,7,9,1,0,77.77
1989,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Lalit Yadav,6,12,0,0,50.00
1990,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Anrich Nortje,0,1,0,0,0.00
1991,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Kuldeep Yadav,0,1,0,0,0.00
1992,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Chetan Sakariya,0,2,0,0,0.00
1993,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Karan Sharma,3,5,0,0,60.00
1994,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Quinton de Kock,28,27,0,2,103.70
1995,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Prerak Mankad,26,20,5,0,130.00
1996,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Marcus Stoinis,0,2,0,0,0.00
1997,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Krunal Pandya,9,8,0,1,112.50
1998,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Ayush Badoni,25,21,2,1,119.04
1999,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Nicholas Pooran,58,30,4,5,193.33
2000,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Krishnappa Gowtham,11,4,1,1,275.00
2001,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Ravi Bishnoi,2,2,0,0,100.00
2002,Lucknow Super Giants Vs Kolkata Knight Riders,Lucknow Super Giants,Naveen-ul-Haq,2,3,0,0,66.66
2003,Lucknow Super Giants Vs Kolkata Knight Riders,Kolkata Knight Riders,Jason Roy,45,28,7,1,160.71
2004,Lucknow Super Giants Vs Kolkata Knight Riders,Kolkata Knight Riders,Venkatesh Iyer,24,15,3,1,160.00
2005,Lucknow Super Giants Vs Kolkata Knight Riders,Kolkata Knight Riders,Nitish Rana,8,10,1,0,80.00
2006,Lucknow Super Giants Vs Kolkata Knight Riders,Kolkata Knight Riders,Rahmanullah Gurbaz,10,15,0,0,66.66
2007,Lucknow Super Giants Vs Kolkata Knight Riders,Kolkata Knight Riders,Rinku Singh,67,33,6,4,203.03
2008,Lucknow Super Giants Vs Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,7,9,0,1,77.77
2009,Lucknow Super Giants Vs Kolkata Knight Riders,Kolkata Knight Riders,Shardul Thakur,3,7,0,0,42.85
2010,Lucknow Super Giants Vs Kolkata Knight Riders,Kolkata Knight Riders,Sunil Narine,1,2,0,0,50.00
2011,Lucknow Super Giants Vs Kolkata Knight Riders,Kolkata Knight Riders,Vaibhav Arora,1,1,0,0,100.00
2012,Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Vivrant Sharma,69,47,9,2,146.80
2013,Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Mayank Agarwal,83,46,8,4,180.43
2014,Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Heinrich Klaasen,18,13,2,0,138.46
2015,Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Glenn Phillips,1,4,0,0,25.00
2016,Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Aiden Markram,13,7,0,1,185.71
2017,Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Harry Brook,0,1,0,0,0.00
2018,Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Sanvir Singh,4,3,1,0,133.33
2019,Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Ishan Kishan,14,12,1,1,116.66
2020,Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Rohit Sharma,56,37,8,1,151.35
2021,Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Cameron Green,100,47,8,8,212.76
2022,Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Suryakumar Yadav,25,16,4,0,156.25
2023,Royal Challengers Bangalore Vs Gujarat Titans,Royal Challengers Bangalore,Virat Kohli,101,61,13,1,165.57
2024,Royal Challengers Bangalore Vs Gujarat Titans,Royal Challengers Bangalore,Faf du Plessis,28,19,5,0,147.36
2025,Royal Challengers Bangalore Vs Gujarat Titans,Royal Challengers Bangalore,Glenn Maxwell,11,5,1,1,220.00
2026,Royal Challengers Bangalore Vs Gujarat Titans,Royal Challengers Bangalore,Mahipal Lomror,1,3,0,0,33.33
2027,Royal Challengers Bangalore Vs Gujarat Titans,Royal Challengers Bangalore,Michael Bracewell,26,16,5,0,162.50
2028,Royal Challengers Bangalore Vs Gujarat Titans,Royal Challengers Bangalore,Dinesh Karthik,0,1,0,0,0.00
2029,Royal Challengers Bangalore Vs Gujarat Titans,Royal Challengers Bangalore,Anuj Rawat,23,15,1,1,153.33
2030,Royal Challengers Bangalore Vs Gujarat Titans,Gujarat Titans,Wriddhiman Saha,12,14,2,0,85.71
2031,Royal Challengers Bangalore Vs Gujarat Titans,Gujarat Titans,Shubman Gill,104,52,5,8,200.00
2032,Royal Challengers Bangalore Vs Gujarat Titans,Gujarat Titans,Vijay Shankar,53,35,7,2,151.42
2033,Royal Challengers Bangalore Vs Gujarat Titans,Gujarat Titans,Dasun Shanaka,0,3,0,0,0.00
2034,Royal Challengers Bangalore Vs Gujarat Titans,Gujarat Titans,David Miller,6,7,1,0,85.71
2035,Royal Challengers Bangalore Vs Gujarat Titans,Gujarat Titans,Rahul Tewatia,4,5,0,0,80.00
2036,Chennai Super Kings Vs Gujarat Titans,Chennai Super Kings,Ruturaj Gaikwad,60,44,7,1,136.36
2037,Chennai Super Kings Vs Gujarat Titans,Chennai Super Kings,Devon Conway,40,34,4,0,117.64
2038,Chennai Super Kings Vs Gujarat Titans,Chennai Super Kings,Shivam Dube,1,3,0,0,33.33
2039,Chennai Super Kings Vs Gujarat Titans,Chennai Super Kings,Ajinkya Rahane,17,10,0,1,170.00
2040,Chennai Super Kings Vs Gujarat Titans,Chennai Super Kings,Ambati Rayudu,17,9,1,1,188.88
2041,Chennai Super Kings Vs Gujarat Titans,Chennai Super Kings,Ravindra Jadeja,22,16,2,0,137.50
2042,Chennai Super Kings Vs Gujarat Titans,Chennai Super Kings,MS Dhoni,1,2,0,0,50.00
2043,Chennai Super Kings Vs Gujarat Titans,Chennai Super Kings,Moeen Ali,9,4,0,1,225.00
2044,Chennai Super Kings Vs Gujarat Titans,Gujarat Titans,Wriddhiman Saha,12,11,2,0,109.09
2045,Chennai Super Kings Vs Gujarat Titans,Gujarat Titans,Shubman Gill,42,38,4,1,110.52
2046,Chennai Super Kings Vs Gujarat Titans,Gujarat Titans,Hardik Pandya,8,7,1,0,114.28
2047,Chennai Super Kings Vs Gujarat Titans,Gujarat Titans,Dasun Shanaka,17,16,1,1,106.25
2048,Chennai Super Kings Vs Gujarat Titans,Gujarat Titans,David Miller,4,6,0,0,66.66
2049,Chennai Super Kings Vs Gujarat Titans,Gujarat Titans,Vijay Shankar,14,10,0,1,140.00
2050,Chennai Super Kings Vs Gujarat Titans,Gujarat Titans,Rahul Tewatia,3,5,0,0,60.00
